# Entropy Sorting merger, performed at 12-09-2025 15:47:07
# star_mass = 17.2005276668275151
# num_shells = 3904
# chemical_species = h1, he3, he4, c12, n14, o16
id      mass                      dm                        density                   entropy                   passive_scalar            mean_mu                   h1                        he3                       he4                       c12                       n14                       o16                       
331     2.4423685486369093e+00    7.2054069792447401e-03    6.7542220541158464e+00    1.4724137292300887e+09    1.0000000000000000e+00    7.7401579619362315e-01    4.4327895796481731e-01    3.8420239861026464e-08    5.4288539627844778e-01    9.8889827762867820e-05    8.7373943989189195e-03    6.0457584928182595e-04    
332     2.4494381622315218e+00    7.0696135946125916e-03    6.8948547133519442e+00    1.4724137331106529e+09    1.0000000000000000e+00    7.7401579623253525e-01    4.4327895791196631e-01    3.8420201146255886e-08    5.4288539633264676e-01    9.8889835500687862e-05    8.7373943900283853e-03    6.0457584912534056e-04    
333     2.4577910455385026e+00    8.3528833069807067e-03    4.2733219293858786e+00    1.4724141911008759e+09    1.0000000000000000e+00    7.7401579555060074e-01    4.4327895883568963e-01    3.8420745330564704e-08    5.4288539539787006e-01    9.8889774355582228e-05    8.7373944591361847e-03    6.0457585167180718e-04    
334     2.4648606591331150e+00    7.0696135946125916e-03    6.8819067918265979e+00    1.4724146004496622e+09    1.0000000000000000e+00    7.7401579622894423e-01    4.4327895791684446e-01    3.8420204747071434e-08    5.4288539632763910e-01    9.8889834756549929e-05    8.7373943908838365e-03    6.0457584913986670e-04    
335     2.4720660661123599e+00    7.2054069792447401e-03    6.7668944488280962e+00    1.4724147446138852e+09    1.0000000000000000e+00    7.7401579619712058e-01    4.4327895796006789e-01    3.8420236409214473e-08    5.4288539628331345e-01    9.8889828429359910e-05    8.7373943981535786e-03    6.0457584926784257e-04    
336     2.4791356797069724e+00    7.0696135946125916e-03    6.8690132600561853e+00    1.4724153214224389e+09    1.0000000000000000e+00    7.7401579622536976e-01    4.4327895792169991e-01    3.8420208325660083e-08    5.4288539632265587e-01    9.8889834022002253e-05    8.7373943917281732e-03    6.0457584915430817e-04    
337     2.4863410866862172e+00    7.2054069792447401e-03    6.7796166230654675e+00    1.4724155280438840e+09    1.0000000000000000e+00    7.7401579620063377e-01    4.4327895795529693e-01    3.8420232936306505e-08    5.4288539628820220e-01    9.8889829104524708e-05    8.7373943973781919e-03    6.0457584925378057e-04    
338     2.4934107002808297e+00    7.0696135946125916e-03    6.8561733292984641e+00    1.4724158874898348e+09    1.0000000000000000e+00    7.7401579622181216e-01    4.4327895792653282e-01    3.8420211882250003e-08    5.4288539631769672e-01    9.8889833296896256e-05    8.7373943925615673e-03    6.0457584916866593e-04    
339     2.5006161072600745e+00    7.2054069792447401e-03    6.7923892590504540e+00    1.4724160884670589e+09    1.0000000000000000e+00    7.7401579620416272e-01    4.4327895795050443e-01    3.8420229442094850e-08    5.4288539629311394e-01    9.8889829788495628e-05    8.7373943965925998e-03    6.0457584923963911e-04    
340     2.5076857208546870e+00    7.0696135946125916e-03    6.8433862311021896e+00    1.4724162901320014e+09    1.0000000000000000e+00    7.7401579621827066e-01    4.4327895793134348e-01    3.8420215417064969e-08    5.4288539631276145e-01    9.8889832581086439e-05    8.7373943933841871e-03    6.0457584918294140e-04    
341     2.5148911278339319e+00    7.2054069792447401e-03    6.8052130560143418e+00    1.4724164348339701e+09    1.0000000000000000e+00    7.7401579620770777e-01    4.4327895794569000e-01    3.8420225926367950e-08    5.4288539629804922e-01    9.8889830481408802e-05    8.7373943957966445e-03    6.0457584922541730e-04    
342     2.5231730873766645e+00    8.2819595427325986e-03    8.1772729460040168e+00    1.4724164389189694e+09    1.0000000000000000e+00    7.7401579658007302e-01    4.4327895743870055e-01    3.8419831142904217e-08    5.4288539682407699e-01    9.8889941137654837e-05    8.7373942681036633e-03    6.0457584761859184e-04    
343     2.5302427009712769e+00    7.0696135946125916e-03    6.8306512165696738e+00    1.4724165208458889e+09    1.0000000000000000e+00    7.7401579621474503e-01    4.4327895793613215e-01    3.8420218930324456e-08    5.4288539630784971e-01    9.8889831874430310e-05    8.7373943941962007e-03    6.0457584919713524e-04    
344     2.5373123145658885e+00    7.0696135946114709e-03    6.8179675556533788e+00    1.4724165711427844e+09    1.0000000000000000e+00    7.7401579621123540e-01    4.4327895794089905e-01    3.8420222422243820e-08    5.4288539630296129e-01    9.8889831176788320e-05    8.7373943949977679e-03    6.0457584921124862e-04    
345     2.5456651978728693e+00    8.3528833069807067e-03    4.2646546343573846e+00    1.4724183483383636e+09    1.0000000000000000e+00    7.7401579554763356e-01    4.4327895883970186e-01    3.8420746989181847e-08    5.4288539539384528e-01    9.8889774298639428e-05    8.7373944591933664e-03    6.0457585168238075e-04    
346     2.5539471574156019e+00    8.2819595427325986e-03    8.2089199143255414e+00    1.4724195158893485e+09    1.0000000000000000e+00    7.7401579658804787e-01    4.4327895742781026e-01    3.8419822262975333e-08    5.4288539683553494e-01    9.8889944462065286e-05    8.7373942642579132e-03    6.0457584758118719e-04    
347     2.5622291169583344e+00    8.2819595427325986e-03    8.2418191817022173e+00    1.4724228679470847e+09    1.0000000000000000e+00    7.7401579659630337e-01    4.4327895741653484e-01    3.8419813057052420e-08    5.4288539684740611e-01    9.8889947952495412e-05    8.7373942602197666e-03    6.0457584754230467e-04    
348     2.5705820002653152e+00    8.3528833069807067e-03    4.2559901607526696e+00    1.4724231178573155e+09    1.0000000000000000e+00    7.7401579554472111e-01    4.4327895884364049e-01    3.8420748612817560e-08    5.4288539538989444e-01    9.8889774243273018e-05    8.7373944592488793e-03    6.0457585169275949e-04    
349     2.5772958784430946e+00    6.7138781777793576e-03    8.2729425808019794e+00    1.4724259985268817e+09    1.0000000000000000e+00    7.7401579660406905e-01    4.4327895740592732e-01    3.8419804385129761e-08    5.4288539685858206e-01    9.8889951283889763e-05    8.7373942563652805e-03    6.0457584750557190e-04    
350     2.5856487617500754e+00    8.3528833069807067e-03    4.2473285379974675e+00    1.4724284964608617e+09    1.0000000000000000e+00    7.7401579554186217e-01    4.4327895884750596e-01    3.8420750201773522e-08    5.4288539538601721e-01    9.8889774189453195e-05    8.7373944593027563e-03    6.0457585170294427e-04    
351     2.5923626399278570e+00    6.7138781777815989e-03    8.3019404976063509e+00    1.4724292821025991e+09    1.0000000000000000e+00    7.7401579661126541e-01    4.4327895739609574e-01    3.8419796339061496e-08    5.4288539686894699e-01    9.8889954409091778e-05    8.7373942527491089e-03    6.0457584747140533e-04    
352     2.5990765181056377e+00    6.7138781777804782e-03    8.3322799626832786e+00    1.4724329138986564e+09    1.0000000000000000e+00    7.7401579661874198e-01    4.4327895738588002e-01    3.8419787969727116e-08    5.4288539687972337e-01    9.8889957697204954e-05    8.7373942489441560e-03    6.0457584743577194e-04    
353     2.6074294014126185e+00    8.3528833069807067e-03    4.2386697953493604e+00    1.4724344808459549e+09    1.0000000000000000e+00    7.7401579553905753e-01    4.4327895885129842e-01    3.8420751756347807e-08    5.4288539538221325e-01    9.8889774137150672e-05    8.7373944593550339e-03    6.0457585171293563e-04    
354     2.6141432795903978e+00    6.7138781777793576e-03    8.3642414797051554e+00    1.4724369796516454e+09    1.0000000000000000e+00    7.7401579662654840e-01    4.4327895737521233e-01    3.8419779220557177e-08    5.4288539689098436e-01    9.8889961175755857e-05    8.7373942449185341e-03    6.0457584739841597e-04    
355     2.6224961628973786e+00    8.3528833069807067e-03    4.2300139618960166e+00    1.4724410676130102e+09    1.0000000000000000e+00    7.7401579553630684e-01    4.4327895885501817e-01    3.8420753276834939e-08    5.4288539537848224e-01    9.8889774086336800e-05    8.7373944594057416e-03    6.0457585172273454e-04    
356     2.6306581275154208e+00    8.1619646180421772e-03    8.4018821939397803e+00    1.4724423937872617e+09    1.0000000000000000e+00    7.7401579663563902e-01    4.4327895736278761e-01    3.8419769019275676e-08    5.4288539690410920e-01    9.8889965282785000e-05    8.7373942401652270e-03    6.0457584735472696e-04    
357     2.6390110108224016e+00    8.3528833069807067e-03    4.2213610665529471e+00    1.4724482532752049e+09    1.0000000000000000e+00    7.7401579553360933e-01    4.4327895885866558e-01    3.8420754763525932e-08    5.4288539537482405e-01    9.8889774036983429e-05    8.7373944594549158e-03    6.0457585173234187e-04    
358     2.6471729754404438e+00    8.1619646180421772e-03    8.4472502145652761e+00    1.4724491308012662e+09    1.0000000000000000e+00    7.7401579664638198e-01    4.4327895734810141e-01    3.8419756944573474e-08    5.4288539691963755e-01    9.8889970224261292e-05    8.7373942344456060e-03    6.0457584730280159e-04    
359     2.6555258587474246e+00    8.3528833069807067e-03    4.2127111380617563e+00    1.4724560342670639e+09    1.0000000000000000e+00    7.7401579553096522e-01    4.4327895886224078e-01    3.8420756216708349e-08    5.4288539537123826e-01    9.8889773989063035e-05    8.7373944595025843e-03    6.0457585174175828e-04    
360     2.6643190773969474e+00    8.7932186495225852e-03    8.5008747166587177e+00    1.4724581615200665e+09    1.0000000000000000e+00    7.7401579665870801e-01    4.4327895733124750e-01    3.8419743067554540e-08    5.4288539693747673e-01    9.8889976007515335e-05    8.7373942277509404e-03    6.0457584724284304e-04    
361     2.6726562674341556e+00    8.3371900372080764e-03    4.2040723386086691e+00    1.4724643986504657e+09    1.0000000000000000e+00    7.7401579552837696e-01    4.4327895886574081e-01    3.8420757635332430e-08    5.4288539536772773e-01    9.8889773942592246e-05    8.7373944595487349e-03    6.0457585175097573e-04    
362     2.6765502340179599e+00    3.8939665838040823e-03    8.5517596287094833e+00    1.4724655168452649e+09    1.0000000000000000e+00    7.7401579666969433e-01    4.4327895731622080e-01    3.8419730673197788e-08    5.4288539695340421e-01    9.8889981297156334e-05    8.7373942216268548e-03    6.0457584718894442e-04    
363     2.6788763071590136e+00    2.3260731410538710e-03    8.5822168228198024e+00    1.4724711156437068e+09    1.0000000000000000e+00    7.7401579667591025e-01    4.4327895730771727e-01    3.8419723653019121e-08    5.4288539696242433e-01    9.8889984331922322e-05    8.7373942181131013e-03    6.0457584715830595e-04    
364     2.6872134971962218e+00    8.3371900372080764e-03    4.1954446636990390e+00    1.4724733413966224e+09    1.0000000000000000e+00    7.7401579552584343e-01    4.4327895886916624e-01    3.8420759019802336e-08    5.4288539536429237e-01    9.8889773897539458e-05    8.7373944595934023e-03    6.0457585175999586e-04    
365     2.6883765337667489e+00    1.1630365705269346e-03    8.6036072984411085e+00    1.4724752971925807e+09    1.0000000000000000e+00    7.7401579667999010e-01    4.4327895730213546e-01    3.8419719041970121e-08    5.4288539696834870e-01    9.8889986344223631e-05    8.7373942157830727e-03    6.0457584713812722e-04    
366     2.6889580520520124e+00    5.8151828526346763e-04    8.6169033171690117e+00    1.4724780628742352e+09    1.0000000000000000e+00    7.7401579668235942e-01    4.4327895729889355e-01    3.8419716362851105e-08    5.4288539697179072e-01    9.8889987520308007e-05    8.7373942144212523e-03    6.0457584712638292e-04    
367     2.6892488111946449e+00    2.9075914263229776e-04    8.6250676744073704e+00    1.4724798256598730e+09    1.0000000000000000e+00    7.7401579668372189e-01    4.4327895729702921e-01    3.8419714821845672e-08    5.4288539697377058e-01    9.8889988199230881e-05    8.7373942136350913e-03    6.0457584711962054e-04    
368     2.6893941907659604e+00    1.4537957131558485e-04    8.6299790721483109e+00    1.4724809103072898e+09    1.0000000000000000e+00    7.7401579668449372e-01    4.4327895729597294e-01    3.8419713948601072e-08    5.4288539697489258e-01    9.8889988584798937e-05    8.7373942131886168e-03    6.0457584711578604e-04    
369     2.6894668805516182e+00    7.2689785657792358e-05    8.6328446059610169e+00    1.4724815517927125e+09    1.0000000000000000e+00    7.7401579668492215e-01    4.4327895729538691e-01    3.8419713464121963e-08    5.4288539697551486e-01    9.8889988798988578e-05    8.7373942129405913e-03    6.0457584711365786e-04    
370     2.6895395703372760e+00    7.2689785657951004e-05    8.6349903134153756e+00    1.4724820384551954e+09    1.0000000000000000e+00    7.7401579668523079e-01    4.4327895729496453e-01    3.8419713114895526e-08    5.4288539697596361e-01    9.8889988953495371e-05    8.7373942127616771e-03    6.0457584711212339e-04    
371     2.6895903708650128e+00    5.0800527736755569e-05    8.6371723865031811e+00    1.4724825338599455e+09    1.0000000000000000e+00    7.7401579668552645e-01    4.4327895729455974e-01    3.8419712780198855e-08    5.4288539697639360e-01    9.8889989101700359e-05    8.7373942125900574e-03    6.0457584711065245e-04    
372     2.6979275609022211e+00    8.3371900372080764e-03    4.1868200292624724e+00    1.4724828662024927e+09    1.0000000000000000e+00    7.7401579552336286e-01    4.4327895887252056e-01    3.8420760371727867e-08    5.4288539536092828e-01    9.8889773853835119e-05    8.7373944596366628e-03    6.0457585176882799e-04    
373     2.6979529611660902e+00    2.5400263868941783e-05    8.6388689582813427e+00    1.4724829199618917e+09    1.0000000000000000e+00    7.7401579668573961e-01    4.4327895729426825e-01    3.8419712539118058e-08    5.4288539697670335e-01    9.8889989208531041e-05    8.7373942124663491e-03    6.0457584710959275e-04    
374     2.6979656612980247e+00    1.2700131934470892e-05    8.6399377552945431e+00    1.4724831643224678e+09    1.0000000000000000e+00    7.7401579668586395e-01    4.4327895729409805e-01    3.8419712398445235e-08    5.4288539697688409e-01    9.8889989270896830e-05    8.7373942123941291e-03    6.0457584710897421e-04    
375     2.6979720113639925e+00    6.3500659677994537e-06    8.6406110642362890e+00    1.4724833187253675e+09    1.0000000000000000e+00    7.7401579668593645e-01    4.4327895729399880e-01    3.8419712316374108e-08    5.4288539697698945e-01    9.8889989307292860e-05    8.7373942123519840e-03    6.0457584710861339e-04    
376     2.6979751863969756e+00    3.1750329833357325e-06    8.6410352255458864e+00    1.4724834161895945e+09    1.0000000000000000e+00    7.7401579668597864e-01    4.4327895729394096e-01    3.8419712268497007e-08    5.4288539697705107e-01    9.8889989328528817e-05    8.7373942123273925e-03    6.0457584710840295e-04    
377     2.6979767739134672e+00    1.5875164916678663e-06    8.6413024314634796e+00    1.4724834776748250e+09    1.0000000000000000e+00    7.7401579668600340e-01    4.4327895729390715e-01    3.8419712240569100e-08    5.4288539697708693e-01    9.8889989340917710e-05    8.7373942123130481e-03    6.0457584710828011e-04    
